EqEllipseOblateVolCh1,EntropyIntenCh1,0.14
TotalIntenCh2,SpotFiberCountCh3,0.14
SkewIntenCh3,AreaCh1,0.14
KurtIntenCh3,IntenCoocASMCh4,0.14
SkewIntenCh4,EqEllipseOblateVolCh1,0.14
SkewIntenCh3,EqCircDiamCh1,0.14
SkewIntenCh3,EqSphereAreaCh1,0.14
SkewIntenCh3,EqSphereVolCh1,0.14
SkewIntenCh3,IntenCoocMaxCh4,0.14
KurtIntenCh1,IntenCoocContrastCh3,0.13
SkewIntenCh1,AvgIntenCh3,0.13
SkewIntenCh3,DiffIntenDensityCh1,0.13
TotalIntenCh4,ShapeBFRCh1,0.13
YCentroid,IntenCoocContrastCh4,0.13
SpotFiberCountCh4,KurtIntenCh1,0.13
LengthCh1,IntenCoocContrastCh3,0.13
ShapeLWRCh1,IntenCoocEntropyCh3,0.13
ShapeLWRCh1,FiberAlign2Ch3,0.13
WidthCh1,IntenCoocEntropyCh4,0.13
KurtIntenCh3,EqEllipseOblateVolCh1,0.13
YCentroid,IntenCoocContrastCh3,0.13
TotalIntenCh1,SpotFiberCountCh4,0.13
IntenCoocEntropyCh4,ConvexHullPerimRatioCh1,0.13
KurtIntenCh3,IntenCoocMaxCh4,0.13
KurtIntenCh3,EntropyIntenCh1,0.13
VarIntenCh3,IntenCoocEntropyCh3,0.13
WidthCh1,IntenCoocMaxCh3,0.12
SkewIntenCh3,AvgIntenCh1,0.12
SpotFiberCountCh4,IntenCoocASMCh3,0.12
NeighborMinDistCh1,EntropyIntenCh3,0.12
KurtIntenCh3,FiberWidthCh1,0.12
EqEllipseProlateVolCh1,ConvexHullAreaRatioCh1,0.12
EqEllipseOblateVolCh1,EntropyIntenCh4,0.12
EqEllipseLWRCh1,EntropyIntenCh3,0.12
KurtIntenCh3,AvgIntenCh2,0.12
IntenCoocMaxCh4,FiberAlign2Ch3,0.12
IntenCoocContrastCh4,AvgIntenCh3,0.12
TotalIntenCh1,LengthCh1,0.12
SkewIntenCh1,IntenCoocContrastCh3,0.12
SkewIntenCh1,IntenCoocEntropyCh3,0.12
SkewIntenCh4,KurtIntenCh3,0.12
XCentroid,FiberAlign2Ch3,0.11
IntenCoocASMCh3,EqSphereVolCh1,0.11
IntenCoocASMCh3,EqSphereAreaCh1,0.11
ShapeP2ACh1,FiberAlign2Ch3,0.11
ShapeP2ACh1,EqEllipseProlateVolCh1,0.11
SpotFiberCountCh3,IntenCoocMaxCh3,0.11
NeighborMinDistCh1,IntenCoocEntropyCh3,0.11
IntenCoocASMCh3,AreaCh1,0.11
IntenCoocASMCh4,FiberAlign2Ch3,0.11
EqEllipseOblateVolCh1,EntropyIntenCh3,0.11
SpotFiberCountCh3,SkewIntenCh1,0.11
IntenCoocEntropyCh4,EqSphereVolCh1,0.11
IntenCoocEntropyCh4,EqSphereAreaCh1,0.11
IntenCoocEntropyCh4,AreaCh1,0.11
KurtIntenCh1,EqCircDiamCh1,0.11
IntenCoocASMCh3,EqCircDiamCh1,0.11
KurtIntenCh1,AreaCh1,0.11
KurtIntenCh1,EqSphereAreaCh1,0.11
IntenCoocMaxCh4,EqEllipseOblateVolCh1,0.11
FiberAlign2Ch3,ConvexHullAreaRatioCh1,0.11
KurtIntenCh1,EqSphereVolCh1,0.11
DiffIntenDensityCh3,ConvexHullAreaRatioCh1,0.11
IntenCoocEntropyCh4,EqCircDiamCh1,0.11
SkewIntenCh3,EqEllipseOblateVolCh1,0.11
KurtIntenCh1,IntenCoocMaxCh4,0.1
SkewIntenCh4,SkewIntenCh3,0.1
VarIntenCh4,EqSphereAreaCh1,0.1
WidthCh1,KurtIntenCh1,0.1
KurtIntenCh4,EqEllipseOblateVolCh1,0.1
VarIntenCh4,EqCircDiamCh1,0.1
SkewIntenCh1,KurtIntenCh4,0.1
VarIntenCh3,IntenCoocContrastCh4,0.1
IntenCoocContrastCh4,FiberWidthCh1,0.1
IntenCoocContrastCh4,EntropyIntenCh3,0.1
VarIntenCh4,AreaCh1,0.1
VarIntenCh4,EqSphereVolCh1,0.1
IntenCoocEntropyCh3,EntropyIntenCh4,0.1
SpotFiberCountCh3,KurtIntenCh3,0.1
SkewIntenCh4,FiberAlign2Ch3,0.1
TotalIntenCh1,PerimCh1,0.1
IntenCoocContrastCh3,FiberAlign2Ch3,0.1
SpotFiberCountCh3,IntenCoocASMCh3,0.1
KurtIntenCh4,IntenCoocContrastCh3,0.1
ShapeLWRCh1,KurtIntenCh1,0.1
SkewIntenCh4,KurtIntenCh1,0.09
SkewIntenCh3,ShapeBFRCh1,0.09
SpotFiberCountCh3,SkewIntenCh3,0.09
SpotFiberCountCh3,SkewIntenCh4,0.09
IntenCoocASMCh4,EqEllipseOblateVolCh1,0.09
NeighborMinDistCh1,IntenCoocContrastCh3,0.09
FiberWidthCh1,EqEllipseOblateVolCh1,0.09
WidthCh1,KurtIntenCh3,0.09
KurtIntenCh4,KurtIntenCh3,0.09
YCentroid,IntenCoocEntropyCh3,0.09
WidthCh1,SkewIntenCh3,0.09
KurtIntenCh3,AvgIntenCh1,0.09
WidthCh1,SkewIntenCh1,0.09
TotalIntenCh4,LengthCh1,0.09
KurtIntenCh1,IntenCoocASMCh4,0.09
KurtIntenCh3,DiffIntenDensityCh1,0.09
ConvexHullAreaRatioCh1,AvgIntenCh3,0.08
WidthCh1,EntropyIntenCh3,0.08
ShapeLWRCh1,FiberAlign2Ch4,0.08
IntenCoocEntropyCh4,IntenCoocContrastCh3,0.08
WidthCh1,AvgIntenCh2,0.08
FiberAlign2Ch4,DiffIntenDensityCh4,0.08
EqSphereAreaCh1,EqEllipseLWRCh1,0.08
TotalIntenCh2,SpotFiberCountCh4,0.08
EqSphereVolCh1,EqEllipseLWRCh1,0.08
KurtIntenCh4,FiberAlign2Ch3,0.08
PerimCh1,KurtIntenCh3,0.08
FiberAlign2Ch4,AvgIntenCh3,0.08
WidthCh1,IntenCoocASMCh3,0.08
LengthCh1,KurtIntenCh3,0.08
IntenCoocEntropyCh3,EqEllipseOblateVolCh1,0.08
TotalIntenCh3,IntenCoocContrastCh4,0.08
TotalIntenCh4,NeighborMinDistCh1,0.08
IntenCoocContrastCh4,DiffIntenDensityCh1,0.08
TotalIntenCh3,SpotFiberCountCh4,0.08
XCentroid,EqEllipseLWRCh1,0.08
SpotFiberCountCh3,KurtIntenCh4,0.08
YCentroid,KurtIntenCh4,0.08
EqEllipseLWRCh1,AreaCh1,0.08
EqEllipseLWRCh1,EqCircDiamCh1,0.08
FiberAlign2Ch3,EntropyIntenCh3,0.07
SpotFiberCountCh3,KurtIntenCh1,0.07
SpotFiberCountCh3,IntenCoocMaxCh4,0.07
SpotFiberCountCh3,IntenCoocASMCh4,0.07
IntenCoocEntropyCh3,DiffIntenDensityCh4,0.07
EntropyIntenCh3,AreaCh1,0.07
AvgIntenCh3,AvgIntenCh2,0.07
EqSphereAreaCh1,EntropyIntenCh3,0.07
KurtIntenCh1,EqEllipseProlateVolCh1,0.07
VarIntenCh3,FiberAlign2Ch4,0.07
EqSphereVolCh1,EntropyIntenCh3,0.07
FiberAlign2Ch4,ConvexHullAreaRatioCh1,0.07
IntenCoocContrastCh4,AvgIntenCh2,0.07
SkewIntenCh4,NeighborMinDistCh1,0.07
XCentroid,ShapeLWRCh1,0.07
XCentroid,ShapeP2ACh1,0.07
FiberAlign2Ch4,DiffIntenDensityCh3,0.07
IntenCoocEntropyCh3,FiberAlign2Ch3,0.07
ShapeLWRCh1,AreaCh1,0.07
ShapeLWRCh1,EqSphereAreaCh1,0.07
ShapeLWRCh1,EqSphereVolCh1,0.07
NeighborMinDistCh1,KurtIntenCh4,0.07
EqCircDiamCh1,EntropyIntenCh3,0.07
ShapeLWRCh1,EntropyIntenCh3,0.07
ShapeLWRCh1,EqCircDiamCh1,0.07
FiberAlign2Ch4,EqEllipseLWRCh1,0.07
IntenCoocMaxCh3,EqEllipseOblateVolCh1,0.06
YCentroid,NeighborMinDistCh1,0.06
EqSphereVolCh1,AvgIntenCh4,0.06
EqCircDiamCh1,AvgIntenCh4,0.06
XCentroid,EntropyIntenCh3,0.06
SkewIntenCh1,EqEllipseProlateVolCh1,0.06
VarIntenCh1,IntenCoocContrastCh4,0.06
VarIntenCh1,EqEllipseProlateVolCh1,0.06
XCentroid,IntenCoocEntropyCh3,0.06
NeighborMinDistCh1,KurtIntenCh3,0.06
FiberAlign2Ch4,EntropyIntenCh3,0.06
SkewIntenCh4,EqSphereVolCh1,0.06
AvgIntenCh4,AreaCh1,0.06
KurtIntenCh4,KurtIntenCh1,0.06
ShapeLWRCh1,AngleCh1,0.06
SkewIntenCh4,EqSphereAreaCh1,0.06
SkewIntenCh4,EqCircDiamCh1,0.06
ShapeBFRCh1,KurtIntenCh3,0.06
EqSphereAreaCh1,AvgIntenCh4,0.06
SpotFiberCountCh3,FiberWidthCh1,0.06
ShapeP2ACh1,FiberAlign2Ch4,0.06
SkewIntenCh4,AreaCh1,0.06
TotalIntenCh4,ConvexHullPerimRatioCh1,0.06
SkewIntenCh3,KurtIntenCh4,0.06
NeighborAvgDistCh1,IntenCoocEntropyCh3,0.05
EqEllipseLWRCh1,AngleCh1,0.05
EqSphereVolCh1,DiffIntenDensityCh4,0.05
IntenCoocContrastCh4,ConvexHullPerimRatioCh1,0.05
NeighborVarDistCh1,IntenCoocContrastCh3,0.05
YCentroid,ShapeBFRCh1,0.05
NeighborAvgDistCh1,IntenCoocContrastCh3,0.05
TotalIntenCh4,IntenCoocEntropyCh3,0.05
YCentroid,EntropyIntenCh3,0.05
XCentroid,ConvexHullAreaRatioCh1,0.05
EqSphereAreaCh1,DiffIntenDensityCh4,0.05
VarIntenCh3,ConvexHullPerimRatioCh1,0.05
KurtIntenCh3,FiberLengthCh1,0.05
TotalIntenCh4,IntenCoocMaxCh3,0.05
IntenCoocContrastCh4,AvgIntenCh1,0.05
EqCircDiamCh1,DiffIntenDensityCh4,0.05
SpotFiberCountCh3,EntropyIntenCh4,0.05
XCentroid,IntenCoocContrastCh3,0.05
IntenCoocEntropyCh3,AvgIntenCh4,0.05
FiberAlign2Ch3,DiffIntenDensityCh3,0.05
TotalIntenCh3,FiberWidthCh1,0.05
XCentroid,FiberAlign2Ch4,0.05
ShapeBFRCh1,AngleCh1,0.05
SpotFiberCountCh3,AngleCh1,0.05
VarIntenCh4,FiberAlign2Ch4,0.05
SpotFiberCountCh3,EntropyIntenCh1,0.05
DiffIntenDensityCh4,AreaCh1,0.05
XCentroid,IntenCoocMaxCh4,0.05
XCentroid,SkewIntenCh1,0.05
TotalIntenCh3,AvgIntenCh2,0.05
NeighborAvgDistCh1,IntenCoocContrastCh4,0.04
SpotFiberCountCh4,NeighborAvgDistCh1,0.04
TotalIntenCh2,NeighborMinDistCh1,0.04
XCentroid,FiberLengthCh1,0.04
ShapeP2ACh1,DiffIntenDensityCh3,0.04
VarIntenCh4,IntenCoocContrastCh4,0.04
NeighborVarDistCh1,IntenCoocEntropyCh3,0.04
FiberAlign2Ch4,AngleCh1,0.04
ConvexHullPerimRatioCh1,AngleCh1,0.04
FiberAlign2Ch4,EntropyIntenCh4,0.04
SkewIntenCh3,LengthCh1,0.04
SkewIntenCh3,NeighborMinDistCh1,0.04
SkewIntenCh3,PerimCh1,0.04
NeighborAvgDistCh1,FiberLengthCh1,0.04
YCentroid,IntenCoocEntropyCh4,0.04
NeighborAvgDistCh1,LengthCh1,0.04
VarIntenCh4,IntenCoocMaxCh3,0.04
YCentroid,KurtIntenCh1,0.04
XCentroid,IntenCoocASMCh4,0.04
NeighborMinDistCh1,DiffIntenDensityCh3,0.04
NeighborAvgDistCh1,EqEllipseLWRCh1,0.04
SkewIntenCh4,IntenCoocContrastCh3,0.04
SkewIntenCh4,IntenCoocASMCh3,0.04
TotalIntenCh2,IntenCoocContrastCh4,0.04
IntenCoocMaxCh4,EqSphereAreaCh1,0.04
IntenCoocMaxCh4,EqSphereVolCh1,0.04
SkewIntenCh1,FiberAlign2Ch3,0.04
TotalIntenCh1,NeighborMinDistCh1,0.04
NeighborAvgDistCh1,EqEllipseOblateVolCh1,0.04
NeighborMinDistCh1,AngleCh1,0.04
FiberAlign2Ch4,AvgIntenCh4,0.04
TotalIntenCh1,IntenCoocContrastCh4,0.04
IntenCoocMaxCh4,AreaCh1,0.04
PerimCh1,NeighborAvgDistCh1,0.04
KurtIntenCh4,FiberAlign2Ch4,0.04
DiffIntenDensityCh3,AvgIntenCh2,0.04
IntenCoocMaxCh4,EqCircDiamCh1,0.04
KurtIntenCh4,EqSphereVolCh1,0.03
NeighborMinDistCh1,EqEllipseLWRCh1,0.03
KurtIntenCh4,IntenCoocEntropyCh3,0.03
NeighborAvgDistCh1,AreaCh1,0.03
NeighborAvgDistCh1,EqSphereVolCh1,0.03
NeighborAvgDistCh1,EqCircDiamCh1,0.03
NeighborMinDistCh1,IntenCoocContrastCh4,0.03
NeighborVarDistCh1,EqEllipseLWRCh1,0.03
KurtIntenCh4,EqCircDiamCh1,0.03
NeighborAvgDistCh1,EqSphereAreaCh1,0.03
NeighborMinDistCh1,IntenCoocEntropyCh4,0.03
LengthCh1,AngleCh1,0.03
KurtIntenCh4,AreaCh1,0.03
NeighborMinDistCh1,AvgIntenCh3,0.03
KurtIntenCh4,EqSphereAreaCh1,0.03
NeighborVarDistCh1,IntenCoocContrastCh4,0.03
EntropyIntenCh3,EntropyIntenCh1,0.03
IntenCoocASMCh3,EqEllipseOblateVolCh1,0.03
YCentroid,FiberAlign2Ch3,0.03
YCentroid,DiffIntenDensityCh3,0.03
XCentroid,LengthCh1,0.03
ShapeP2ACh1,NeighborAvgDistCh1,0.03
NeighborVarDistCh1,IntenCoocEntropyCh4,0.03
IntenCoocEntropyCh3,FiberAlign2Ch4,0.03
FiberLengthCh1,FiberAlign2Ch3,0.03
ShapeLWRCh1,NeighborAvgDistCh1,0.03
WidthCh1,IntenCoocEntropyCh3,0.03
SpotFiberCountCh4,AngleCh1,0.03
EntropyIntenCh3,DiffIntenDensityCh1,0.03
SpotFiberCountCh3,NeighborAvgDistCh1,0.03
NeighborAvgDistCh1,IntenCoocEntropyCh4,0.03
NeighborVarDistCh1,NeighborMinDistCh1,0.03
IntenCoocMaxCh4,FiberAlign2Ch4,0.03
TotalIntenCh2,AvgIntenCh3,0.03
VarIntenCh3,NeighborMinDistCh1,0.03
KurtIntenCh1,FiberAlign2Ch3,0.03
NeighborAvgDistCh1,ConvexHullAreaRatioCh1,0.02
XCentroid,PerimCh1,0.02
SkewIntenCh4,NeighborVarDistCh1,0.02
EqEllipseOblateVolCh1,AngleCh1,0.02
LengthCh1,FiberAlign2Ch3,0.02
SkewIntenCh4,NeighborAvgDistCh1,0.02
VarIntenCh1,EntropyIntenCh3,0.02
SkewIntenCh4,IntenCoocMaxCh3,0.02
YCentroid,EqEllipseLWRCh1,0.02
NeighborVarDistCh1,ConvexHullAreaRatioCh1,0.02
YCentroid,FiberAlign2Ch4,0.02
IntenCoocEntropyCh3,AreaCh1,0.02
NeighborAvgDistCh1,EqEllipseProlateVolCh1,0.02
SkewIntenCh4,FiberAlign2Ch4,0.02
SkewIntenCh3,ConvexHullPerimRatioCh1,0.02
IntenCoocASMCh4,AreaCh1,0.02
YCentroid,ShapeLWRCh1,0.02
IntenCoocASMCh4,EqCircDiamCh1,0.02
IntenCoocASMCh4,EqSphereAreaCh1,0.02
IntenCoocASMCh4,EqSphereVolCh1,0.02
XCentroid,KurtIntenCh1,0.02
VarIntenCh4,IntenCoocASMCh3,0.02
XCentroid,AvgIntenCh3,0.02
XCentroid,DiffIntenDensityCh3,0.02
FiberAlign2Ch3,AvgIntenCh3,0.02
TotalIntenCh1,EntropyIntenCh3,0.02
VarIntenCh4,IntenCoocEntropyCh3,0.02
VarIntenCh3,ShapeBFRCh1,0.02
IntenCoocEntropyCh4,EqEllipseOblateVolCh1,0.02
ShapeLWRCh1,NeighborMinDistCh1,0.02
ShapeLWRCh1,NeighborVarDistCh1,0.02
SpotFiberCountCh3,FiberAlign2Ch3,0.02
TotalIntenCh4,IntenCoocASMCh3,0.02
VarIntenCh3,FiberWidthCh1,0.02
NeighborMinDistCh1,EntropyIntenCh4,0.02
IntenCoocEntropyCh3,EqCircDiamCh1,0.02
IntenCoocEntropyCh3,EqSphereVolCh1,0.02
IntenCoocEntropyCh3,EqSphereAreaCh1,0.02
EqEllipseProlateVolCh1,AvgIntenCh1,0.02
NeighborMinDistCh1,FiberWidthCh1,0.02
IntenCoocEntropyCh4,FiberAlign2Ch4,0.01
YCentroid,SkewIntenCh4,0.01
IntenCoocASMCh4,FiberAlign2Ch4,0.01
FiberWidthCh1,AngleCh1,0.01
YCentroid,ShapeP2ACh1,0.01
IntenCoocMaxCh3,AngleCh1,0.01
FiberAlign2Ch4,AvgIntenCh2,0.01
IntenCoocContrastCh3,AngleCh1,0.01
FiberAlign2Ch3,AngleCh1,0.01
TotalIntenCh4,FiberLengthCh1,0.01
IntenCoocASMCh3,AngleCh1,0.01
XCentroid,SkewIntenCh4,0.01
XCentroid,TotalIntenCh3,0.01
EqEllipseProlateVolCh1,EntropyIntenCh3,0.01
NeighborAvgDistCh1,EntropyIntenCh4,0.01
NeighborAvgDistCh1,EntropyIntenCh3,0.01
WidthCh1,VarIntenCh3,0.01
YCentroid,AvgIntenCh3,0.01
NeighborAvgDistCh1,AngleCh1,0.01
YCentroid,ConvexHullPerimRatioCh1,0.01
KurtIntenCh1,IntenCoocContrastCh4,0.01
IntenCoocEntropyCh4,AngleCh1,0.01
NeighborAvgDistCh1,KurtIntenCh1,0.01
NeighborVarDistCh1,EntropyIntenCh3,0.01
NeighborAvgDistCh1,KurtIntenCh4,0.01
TotalIntenCh3,FiberAlign2Ch4,0.01
ConvexHullPerimRatioCh1,AvgIntenCh3,0.01
SpotFiberCountCh4,FiberWidthCh1,0.01
SkewIntenCh1,NeighborAvgDistCh1,0.01
NeighborVarDistCh1,KurtIntenCh4,0.01
SkewIntenCh1,FiberAlign2Ch4,0.01
NeighborVarDistCh1,KurtIntenCh1,0.01
EntropyIntenCh4,AngleCh1,0.01
NeighborVarDistCh1,EntropyIntenCh4,0.01
ShapeP2ACh1,NeighborVarDistCh1,0.01
ShapeLWRCh1,SkewIntenCh3,0.0
IntenCoocEntropyCh3,ShapeBFRCh1,0.0
IntenCoocEntropyCh3,PerimCh1,0.0
IntenCoocEntropyCh3,NeighborAvgDistCh1,0.0
IntenCoocEntropyCh3,NeighborVarDistCh1,0.0
IntenCoocEntropyCh3,NeighborMinDistCh1,0.0
WidthCh1,SkewIntenCh4,0.0
IntenCoocEntropyCh3,ShapeP2ACh1,0.0
IntenCoocEntropyCh3,LengthCh1,0.0
IntenCoocEntropyCh3,KurtIntenCh4,0.0
IntenCoocEntropyCh3,KurtIntenCh3,0.0
IntenCoocEntropyCh3,ShapeLWRCh1,0.0
IntenCoocEntropyCh3,SpotFiberCountCh4,0.0
IntenCoocEntropyCh3,SkewIntenCh1,0.0
IntenCoocEntropyCh3,VarIntenCh1,0.0
AngleCh1,AreaCh1,0.0
IntenCoocEntropyCh3,YCentroid,0.0
IntenCoocEntropyCh3,XCentroid,0.0
IntenCoocEntropyCh3,WidthCh1,0.0
IntenCoocEntropyCh3,VarIntenCh4,0.0
IntenCoocEntropyCh3,VarIntenCh3,0.0
IntenCoocEntropyCh3,TotalIntenCh4,0.0
IntenCoocEntropyCh3,SkewIntenCh3,0.0
IntenCoocEntropyCh3,TotalIntenCh3,0.0
IntenCoocEntropyCh3,TotalIntenCh2,0.0
IntenCoocEntropyCh3,TotalIntenCh1,0.0
WidthCh1,VarIntenCh1,0.0
IntenCoocEntropyCh3,SpotFiberCountCh3,0.0
IntenCoocEntropyCh3,SkewIntenCh4,0.0
IntenCoocEntropyCh3,KurtIntenCh1,0.0
WidthCh1,XCentroid,0.0
IntenCoocEntropyCh3,IntenCoocMaxCh4,0.0
SkewIntenCh4,VarIntenCh3,0.0
ShapeLWRCh1,YCentroid,0.0
ShapeP2ACh1,AvgIntenCh3,0.0
SkewIntenCh4,YCentroid,0.0
SkewIntenCh4,XCentroid,0.0
SkewIntenCh4,WidthCh1,0.0
SkewIntenCh4,VarIntenCh4,0.0
ShapeP2ACh1,ShapeP2ACh1,0.0
ShapeLWRCh1,XCentroid,0.0
IntenCoocContrastCh4,YCentroid,0.0
IntenCoocContrastCh4,XCentroid,0.0
IntenCoocContrastCh4,WidthCh1,0.0
IntenCoocContrastCh4,VarIntenCh4,0.0
IntenCoocContrastCh4,VarIntenCh3,0.0
IntenCoocContrastCh4,VarIntenCh1,0.0
XCentroid,EqEllipseOblateVolCh1,0.0
ShapeLWRCh1,WidthCh1,0.0
ShapeLWRCh1,SkewIntenCh4,0.0
IntenCoocEntropyCh3,IntenCoocMaxCh3,0.0
WidthCh1,WidthCh1,0.0
ShapeLWRCh1,ShapeP2ACh1,0.0
WidthCh1,YCentroid,0.0
ShapeLWRCh1,SpotFiberCountCh3,0.0
ShapeLWRCh1,SpotFiberCountCh4,0.0
ShapeLWRCh1,TotalIntenCh1,0.0
IntenCoocEntropyCh3,IntenCoocEntropyCh4,0.0
ShapeLWRCh1,VarIntenCh4,0.0
IntenCoocEntropyCh3,IntenCoocEntropyCh3,0.0
ShapeLWRCh1,TotalIntenCh2,0.0
ShapeLWRCh1,TotalIntenCh3,0.0
ShapeLWRCh1,TotalIntenCh4,0.0
ShapeLWRCh1,VarIntenCh1,0.0
ShapeLWRCh1,VarIntenCh3,0.0
ShapeLWRCh1,SkewIntenCh1,0.0
WidthCh1,NeighborAvgDistCh1,0.0
ShapeLWRCh1,ShapeLWRCh1,0.0
IntenCoocEntropyCh4,VarIntenCh4,0.0
IntenCoocEntropyCh4,VarIntenCh1,0.0
IntenCoocEntropyCh4,TotalIntenCh4,0.0
IntenCoocEntropyCh4,TotalIntenCh3,0.0
IntenCoocEntropyCh4,TotalIntenCh2,0.0
IntenCoocEntropyCh4,TotalIntenCh1,0.0
IntenCoocEntropyCh4,SpotFiberCountCh4,0.0
IntenCoocEntropyCh4,SpotFiberCountCh3,0.0
IntenCoocEntropyCh4,SkewIntenCh4,0.0
IntenCoocEntropyCh4,SkewIntenCh3,0.0
IntenCoocEntropyCh4,SkewIntenCh1,0.0
IntenCoocEntropyCh4,ShapeP2ACh1,0.0
IntenCoocEntropyCh4,ShapeLWRCh1,0.0
IntenCoocEntropyCh4,ShapeBFRCh1,0.0
IntenCoocEntropyCh4,PerimCh1,0.0
IntenCoocEntropyCh4,NeighborVarDistCh1,0.0
IntenCoocEntropyCh4,VarIntenCh3,0.0
IntenCoocEntropyCh4,WidthCh1,0.0
IntenCoocContrastCh4,TotalIntenCh3,0.0
IntenCoocEntropyCh4,XCentroid,0.0
SpotFiberCountCh4,TotalIntenCh2,0.0
SpotFiberCountCh4,TotalIntenCh1,0.0
SpotFiberCountCh4,SpotFiberCountCh4,0.0
ShapeBFRCh1,NeighborAvgDistCh1,0.0
ShapeBFRCh1,NeighborVarDistCh1,-0.0
ShapeBFRCh1,ShapeBFRCh1,0.0
VarIntenCh4,VarIntenCh4,0.0
ShapeBFRCh1,ShapeLWRCh1,0.0
VarIntenCh4,WidthCh1,0.0
IntenCoocMaxCh3,AvgIntenCh4,0.0
VarIntenCh4,XCentroid,0.0
VarIntenCh4,YCentroid,0.0
ShapeBFRCh1,ShapeP2ACh1,0.0
ShapeBFRCh1,SkewIntenCh1,0.0
IntenCoocEntropyCh4,YCentroid,0.0
IntenCoocEntropyCh4,NeighborMinDistCh1,0.0
ShapeBFRCh1,SkewIntenCh3,0.0
IntenCoocEntropyCh4,NeighborAvgDistCh1,0.0
IntenCoocEntropyCh4,LengthCh1,0.0
ShapeBFRCh1,YCentroid,0.0
SpotFiberCountCh3,YCentroid,0.0
SpotFiberCountCh3,XCentroid,0.0
SpotFiberCountCh3,WidthCh1,0.0
SpotFiberCountCh3,VarIntenCh4,0.0
SpotFiberCountCh3,VarIntenCh3,0.0
ShapeLWRCh1,KurtIntenCh3,0.0
SpotFiberCountCh3,VarIntenCh1,0.0
SpotFiberCountCh3,TotalIntenCh4,0.0
SpotFiberCountCh3,TotalIntenCh3,0.0
SpotFiberCountCh3,TotalIntenCh2,0.0
SpotFiberCountCh3,TotalIntenCh1,0.0
SpotFiberCountCh3,SpotFiberCountCh4,0.0
SpotFiberCountCh3,SpotFiberCountCh3,0.0
WidthCh1,KurtIntenCh4,-0.0
ShapeBFRCh1,XCentroid,0.0
ShapeBFRCh1,WidthCh1,0.0
ShapeBFRCh1,VarIntenCh4,0.0
ShapeBFRCh1,TotalIntenCh2,0.0
ShapeBFRCh1,SkewIntenCh4,0.0
ShapeBFRCh1,SpotFiberCountCh3,0.0
ShapeBFRCh1,SpotFiberCountCh4,0.0
ShapeBFRCh1,TotalIntenCh1,0.0
IntenCoocEntropyCh4,KurtIntenCh4,0.0
IntenCoocEntropyCh4,KurtIntenCh3,0.0
ShapeBFRCh1,TotalIntenCh3,0.0
IntenCoocEntropyCh4,IntenCoocEntropyCh4,0.0
IntenCoocEntropyCh4,KurtIntenCh1,0.0
ShapeBFRCh1,TotalIntenCh4,0.0
ShapeBFRCh1,VarIntenCh1,0.0
IntenCoocEntropyCh4,IntenCoocMaxCh4,0.0
ShapeBFRCh1,VarIntenCh3,0.0
IntenCoocEntropyCh4,IntenCoocMaxCh3,0.0
IntenCoocContrastCh4,TotalIntenCh4,0.0
IntenCoocContrastCh4,SpotFiberCountCh3,0.0
IntenCoocContrastCh4,TotalIntenCh2,0.0
IntenCoocASMCh4,VarIntenCh1,0.0
IntenCoocContrastCh3,IntenCoocContrastCh4,0.0
IntenCoocContrastCh3,IntenCoocContrastCh3,0.0
SkewIntenCh1,VarIntenCh3,0.0
SkewIntenCh1,VarIntenCh4,0.0
IntenCoocContrastCh3,EqEllipseOblateVolCh1,0.0
SkewIntenCh1,WidthCh1,0.0
SkewIntenCh1,XCentroid,0.0
SkewIntenCh1,YCentroid,0.0
SkewIntenCh3,FiberLengthCh1,0.0
SkewIntenCh3,YCentroid,0.0
SkewIntenCh3,XCentroid,0.0
IntenCoocASMCh4,YCentroid,0.0
IntenCoocASMCh4,XCentroid,0.0
IntenCoocASMCh4,WidthCh1,0.0
IntenCoocASMCh4,VarIntenCh4,0.0
IntenCoocContrastCh3,IntenCoocEntropyCh3,0.0
IntenCoocContrastCh3,IntenCoocEntropyCh4,0.0
IntenCoocContrastCh3,IntenCoocMaxCh3,0.0
SkewIntenCh1,TotalIntenCh3,0.0
IntenCoocContrastCh3,PerimCh1,0.0
IntenCoocContrastCh3,NeighborVarDistCh1,0.0
SkewIntenCh1,SpotFiberCountCh4,0.0
IntenCoocContrastCh3,NeighborMinDistCh1,0.0
SkewIntenCh1,TotalIntenCh1,0.0
SkewIntenCh1,TotalIntenCh2,0.0
SkewIntenCh1,TotalIntenCh4,0.0
IntenCoocContrastCh3,IntenCoocMaxCh4,0.0
IntenCoocContrastCh3,NeighborAvgDistCh1,0.0
IntenCoocContrastCh3,LengthCh1,0.0
IntenCoocContrastCh3,KurtIntenCh4,0.0
SkewIntenCh1,VarIntenCh1,0.0
IntenCoocContrastCh3,KurtIntenCh3,0.0
IntenCoocContrastCh3,KurtIntenCh1,0.0
IntenCoocASMCh4,VarIntenCh3,0.0
IntenCoocASMCh4,TotalIntenCh4,0.0
IntenCoocContrastCh3,ShapeBFRCh1,0.0
IntenCoocASMCh4,TotalIntenCh3,0.0
IntenCoocASMCh4,KurtIntenCh3,0.0
IntenCoocASMCh4,KurtIntenCh1,0.0
IntenCoocASMCh4,IntenCoocMaxCh4,0.0
IntenCoocASMCh4,IntenCoocMaxCh3,0.0
IntenCoocASMCh4,IntenCoocEntropyCh4,0.0
